Unnamed: 0,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,CMP_SPEED_5,POWER_5,FUEL_FLOW_5,CO2_5,CMP_SPEED_6,POWER_6,FUEL_FLOW_6,CO2_6,THERMAL_EFF
19-06-2021 15.00,6395.036099,7073.685782,1.255726621,3.185663866,9990.680754,15727.52539,1.856465339,4.709683181,7737.395142,10203.02204,1.506387422,3.821567445,5742.545886,5767.077799,1.142756506,2.899068989,0.0,0.0,0.0,0.0,8979.933285,13291.32098,1.70610326,4.328228306,
19-06-2021 16.00,6414.70846,7112.128268,1.260546352,3.197891082,9984.034021,15708.15882,1.857425567,4.712119191,7748.381142,10226.057,1.509774937,3.830161263,5736.005367,5749.815894,1.142479321,2.898365797,0.0,0.0,0.0,0.0,8989.219348,13311.9514,1.70942046,4.33664374,
19-06-2021 17.00,6399.867104,7082.078323,1.256257025,3.18700945,9976.575328,15685.56888,1.853601758,4.702418537,7728.255329,10178.43475,1.504302703,3.816278703,5732.360575,5744.774436,1.14040371,2.893100162,0.0,0.0,0.0,0.0,8963.391394,13245.7372,1.702937957,4.320198221,
19-06-2021 18.00,6411.003935,7111.446731,1.260346553,3.197384211,9972.157843,15690.87517,1.856315411,4.709302827,7717.631191,10163.20117,1.505092215,3.818281625,5736.008244,5756.26614,1.142929412,2.899507636,0.0,0.0,0.0,0.0,8971.055937,13278.24184,1.707104727,4.330768935,
19-06-2021 19.00,6410.30928,7090.935006,1.257597193,3.190409336,9969.804422,15645.90682,1.852306866,4.699133514,7711.03447,10121.64428,1.500897857,3.80764092,5738.694316,5746.248305,1.141070938,2.894792857,0.0,0.0,0.0,0.0,8965.451502,13230.3888,1.702794395,4.319834017,
19-06-2021 20.00,6394.838727,7063.759372,1.256468875,3.187546895,9971.465862,15665.65481,1.85512849,4.706291715,7721.635294,10156.17081,1.5047852,3.817502756,5736.842894,5747.444853,1.1422901,2.897885762,0.0,0.0,0.0,0.0,8979.160713,13278.25719,1.707431534,4.331598014,
19-06-2021 21.00,6380.34903,7027.215285,1.251673269,3.175380881,9971.37289,15649.0189,1.851711367,4.697622788,7721.05246,10145.52722,1.502075018,3.810627271,5735.802815,5741.398133,1.140226654,2.892650987,0.0,0.0,0.0,0.0,8969.489815,13241.08861,1.702860382,4.320001421,
19-06-2021 22.00,6405.035455,7097.304633,1.259244565,3.194588568,9968.800443,15680.40551,1.855788249,4.707965464,7717.104216,10161.0486,1.505035731,3.818138329,5732.838481,5749.644278,1.142446934,2.898283634,0.0,0.0,0.0,0.0,8964.963279,13262.18444,1.706288179,4.328697428,
19-06-2021 23.00,6401.843337,7090.823152,1.259375643,3.194921101,9972.32644,15693.78531,1.857507754,4.712327692,7711.344038,10148.82339,1.504927746,3.81786438,5729.320977,5742.797328,1.142453075,2.898299214,0.0,0.0,0.0,0.0,8983.468775,13311.95098,1.710380984,4.339080499,
20-06-2021 0.00,6406.317432,7094.895389,1.260511672,3.197803101,9968.67729,15677.69187,1.857749424,4.712940787,7720.602617,10165.08117,1.507033522,3.823206544,5727.16884,5733.581475,1.142251165,2.897786987,0.0,0.0,0.0,0.0,8965.4709,13258.66976,1.708020651,4.333092551,
20-06-2021 1.00,6415.713933,7095.811351,1.259546812,3.195355341,9965.487838,15629.80616,1.853472631,4.702090952,7708.737114,10110.29355,1.501843707,3.810040457,5727.477238,5718.339803,1.139828327,2.891640468,0.0,0.0,0.0,0.0,8959.599999,13209.41691,1.703509255,4.321647551,
20-06-2021 2.00,6409.145787,7085.333951,1.259755956,3.195885919,9971.395273,15657.41614,1.856829759,4.71060768,7701.298057,10099.2122,1.50239999,3.811451695,5728.258666,5722.657533,1.141289976,2.895348538,0.0,0.0,0.0,0.0,8961.956359,13224.66767,1.706089403,4.328193151,
20-06-2021 3.00,6420.593948,7120.013527,1.262246286,3.202203661,9969.345463,15667.56295,1.85657881,4.709971046,7664.797909,10024.47288,1.496316093,3.796017403,5727.406381,5729.606188,1.141460024,2.895779933,0.0,0.0,0.0,0.0,8955.522274,13224.37017,1.705439239,4.326543745,
20-06-2021 4.00,6430.788908,7120.231761,1.260749885,3.198407428,9954.73208,15583.16166,1.849450675,4.691887617,7651.874142,9963.703914,1.490047336,3.780114139,5720.579389,5698.14387,1.137045118,2.88457972,0.0,0.0,0.0,0.0,8942.101388,13151.38864,1.698832452,4.30978293,
20-06-2021 5.00,6436.809029,7128.17418,1.262367761,3.20251183,9953.806145,15576.3166,1.850507293,4.69456816,7665.019541,9990.033812,1.493041577,3.787710256,5719.753503,5692.096306,1.1373527,2.885360027,0.0,0.0,0.0,0.0,8952.065212,13170.90529,1.701317372,4.316086944,
20-06-2021 6.00,6456.042059,7190.650147,1.268100946,3.217056398,9956.622492,15622.97426,1.853779207,4.702868709,7660.033915,10004.85402,1.494541004,3.791514164,5716.976088,5703.844822,1.138778128,2.888976209,0.0,0.0,0.0,0.0,8951.517546,13204.93069,1.70402882,4.322965639,
20-06-2021 7.00,6484.20688,7255.133435,1.274944506,3.234417886,9946.894203,15608.8157,1.854866541,4.705627175,7659.014954,10008.99539,1.496468992,3.796405294,5713.59536,5699.594305,1.139632017,2.891142445,0.0,0.0,0.0,0.0,8948.271485,13205.48617,1.705846105,4.327575925,
20-06-2021 8.00,6469.021365,7194.441714,1.26778004,3.216242287,9958.488025,15581.24722,1.850344719,4.694155726,7664.258319,9983.311431,1.492216952,3.785618257,5705.697276,5661.602964,1.134127092,2.877176954,0.0,0.0,0.0,0.0,8931.103572,13112.12534,1.697203622,4.305650736,
20-06-2021 9.00,6433.070713,7131.619903,1.26292289,3.203920142,9960.832574,15615.45563,1.852996378,4.700882741,7671.290377,10019.27759,1.495418893,3.79374129,5703.171278,5668.161817,1.135212646,2.879930905,0.0,0.0,0.0,0.0,8925.220108,13121.97208,1.698522049,4.308995466,
20-06-2021 10.00,6427.699271,7114.654614,1.260849918,3.198661202,9966.394516,15616.43519,1.852033472,4.698439938,7666.016539,9998.626162,1.493117758,3.787903519,5714.313275,5686.14088,1.136286516,2.882655216,0.0,0.0,0.0,0.0,8937.647459,13142.92532,1.698983606,4.310166392,
20-06-2021 11.00,6435.274209,7119.608653,1.26266215,3.203258669,9968.839114,15608.56711,1.853632473,4.702496459,7675.566866,10009.15062,1.495572641,3.794131332,5719.692308,5687.543745,1.137750486,2.886369174,0.0,0.0,0.0,0.0,8935.423895,13121.80548,1.699458278,4.311370593,
20-06-2021 12.00,6641.787906,7562.296428,1.299428816,3.296532346,9972.264621,15605.33747,1.852465168,4.699535111,7692.869039,10042.49942,1.4971712,3.798186731,5726.126956,5696.513358,1.137969697,2.886925291,0.0,0.0,0.0,0.0,8936.851223,13114.82333,1.698053124,4.307805843,
20-06-2021 13.00,6648.419786,7601.369007,1.304879356,3.310359869,9977.498983,15669.57444,1.85929247,4.716855354,7702.802857,10098.98429,1.503905372,3.815270712,5725.82162,5714.655427,1.141686002,2.896353218,0.0,0.0,0.0,0.0,8947.916782,13185.90085,1.705409834,4.326469146,
20-06-2021 14.00,6650.03269,7584.06504,1.302066736,3.303224508,9983.153469,15643.15486,1.855821967,4.708051004,7680.120557,10017.38075,1.49632696,3.796044971,5725.275375,5697.581473,1.138884567,2.889246233,0.0,0.0,0.0,0.0,8927.899435,13099.54085,1.698177107,4.308120379,
20-06-2021 15.00,6666.714305,7624.553512,1.305865092,3.312860591,9975.928149,15632.66959,1.855852124,4.708127509,7692.362073,10051.77203,1.499412382,3.803872405,5723.398802,5696.891773,1.139203456,2.890055227,0.0,0.0,0.0,0.0,8710.632093,12556.96787,1.663522524,4.220204862,
20-06-2021 16.00,6677.395567,7654.034082,1.307754091,3.317652809,9963.258453,15607.05189,1.853495338,4.702148558,7705.68751,10090.16024,1.501646093,3.809539127,5722.841594,5700.791422,1.139090858,2.889769575,0.0,0.0,0.0,0.0,8705.633465,12552.15092,1.662485784,4.217574748,
20-06-2021 17.00,6670.227272,7631.74454,1.306752645,3.315112232,9958.962642,15588.28275,1.85367208,4.702596936,7707.979256,10089.40956,1.502636397,3.812051437,5724.214289,5698.208701,1.139631661,2.891141544,0.0,0.0,0.0,0.0,8702.068794,12535.85427,1.662517737,4.217655809,
20-06-2021 18.00,6644.94378,7571.662589,1.301027714,3.300588604,9950.691986,15556.00159,1.850781146,4.695262902,7707.993113,10082.88886,1.501350216,3.808788514,5726.914552,5700.340423,1.139204005,2.890056618,0.0,0.0,0.0,0.0,8711.230903,12551.34186,1.662707253,4.218136595,
20-06-2021 19.00,6624.947739,7534.866645,1.298684668,3.29464451,9955.222347,15583.13465,1.853383537,4.70186493,7681.499895,10030.14568,1.498377819,3.801247814,5719.425037,5690.641671,1.138903144,2.889293363,0.0,0.0,0.0,0.0,8710.101394,12561.44814,1.664338475,4.222274856,
20-06-2021 20.00,6634.202577,7553.255909,1.300482835,3.299206296,9957.524043,15587.67142,1.854080512,4.703633092,7693.629507,10057.26081,1.500736754,3.807232218,5713.893179,5678.159851,1.138017612,2.887046849,0.0,0.0,0.0,0.0,8714.011263,12568.82317,1.66516315,4.22436698,
20-06-2021 21.00,6649.340276,7569.564679,1.300333329,3.298827013,9963.548986,15569.40969,1.850943675,4.695675222,7693.972957,10035.52092,1.497413731,3.798802012,5708.874027,5655.575208,1.134520961,2.878176163,0.0,0.0,0.0,0.0,8720.481214,12556.90749,1.66242957,4.217432137,
20-06-2021 22.00,6621.908272,7526.005534,1.297684566,3.292107342,9964.040168,15603.45626,1.85442558,4.704508496,7696.631491,10063.01021,1.50056547,3.806797686,5705.991031,5662.363805,1.136078005,2.882126242,0.0,0.0,0.0,0.0,8730.083658,12606.99933,1.666891238,4.228750983,
20-06-2021 23.00,6585.959218,7446.848908,1.292569872,3.279131832,9961.457383,15601.64124,1.856550515,4.709899265,7699.633217,10071.21771,1.502929617,3.81279531,5708.373919,5666.072054,1.137787648,2.886463452,0.0,0.0,0.0,0.0,8738.404338,12629.61575,1.670315415,4.237437807,
21-06-2021 0.00,6607.172352,7463.238448,1.291676439,3.276865274,9944.844929,15497.58123,1.847205051,4.686190675,7696.886904,10025.29008,1.496978641,3.797698227,5707.097615,5640.690232,1.133326883,2.875146898,0.0,0.0,0.0,0.0,8747.030141,12601.58622,1.665568609,4.225395592,
21-06-2021 1.00,6594.728376,7467.389837,1.293732995,3.282082568,9942.309056,15552.03667,1.852891704,4.700617194,7710.94277,10099.32534,1.504435586,3.816615815,5703.566043,5657.496811,1.136465674,2.883109722,0.0,0.0,0.0,0.0,8736.928381,12626.8981,1.669431123,4.235194439,
21-06-2021 2.00,6561.119217,7387.87444,1.286256394,3.263115114,9950.289861,15559.64935,1.85228939,4.699089179,7748.806407,10180.83069,1.509469537,3.829386492,5706.232602,5658.273099,1.135848208,2.881543267,0.0,0.0,0.0,0.0,8721.289408,12576.49735,1.665081025,4.224158638,
21-06-2021 3.00,6585.431659,7441.201204,1.292417779,3.278745983,9937.890996,15534.89763,1.85317563,4.701337489,7743.295798,10170.51932,1.510571324,3.832181624,5706.838228,5659.203984,1.137428276,2.885551756,0.0,0.0,0.0,0.0,8728.46989,12598.58778,1.668619368,4.233135091,
21-06-2021 4.00,6603.929412,7451.715657,1.291034529,3.275236805,9936.778501,15471.31576,1.846254821,4.683780027,7740.532423,10123.77443,1.504507989,3.816799496,5709.934091,5642.573207,1.133814196,2.876383165,0.0,0.0,0.0,0.0,8740.764534,12579.46196,1.664466351,4.222599265,
21-06-2021 5.00,6618.334998,7497.361464,1.294629442,3.284356772,9945.275042,15517.40538,1.848656473,4.689872799,7739.958857,10139.4047,1.505283105,3.818765895,5716.304072,5666.896702,1.135927896,2.88174543,0.0,0.0,0.0,0.0,8752.378425,12629.59009,1.667365588,4.229954364,
21-06-2021 6.00,6614.448102,7497.959558,1.297481376,3.291591867,9935.848381,15518.79666,1.852667363,4.700048061,7734.455844,10140.75798,1.50856999,3.827104423,5713.204199,5666.594711,1.138355823,2.887904859,0.0,0.0,0.0,0.0,8743.916379,12626.80403,1.670627044,4.238228382,
21-06-2021 7.00,6610.903369,7493.664769,1.296081551,3.288040641,9938.730451,15529.18747,1.851871344,4.698028635,7730.145613,10133.6311,1.506950491,3.822995901,5716.577134,5676.781806,1.138411543,2.888046215,0.0,0.0,0.0,0.0,8738.733536,12617.69484,1.668759712,4.23349113,
21-06-2021 8.00,6609.203929,7481.116431,1.295568301,3.286738571,9951.802069,15549.51037,1.85378285,4.702877951,7734.914179,10134.81138,1.507673182,3.824829301,5719.275687,5674.957203,1.138752997,2.888912453,0.0,0.0,0.0,0.0,8740.541483,12609.62802,1.668945267,4.233961868,
21-06-2021 9.00,6622.767487,7509.022873,1.298886602,3.295156797,9955.397812,15558.91062,1.855633345,4.707572487,7738.018749,10141.22925,1.509221568,3.828757417,5719.21829,5672.868933,1.139381575,2.890507099,0.0,0.0,0.0,0.0,8751.494812,12635.82278,1.671784243,4.241164089,
21-06-2021 10.00,6624.572368,7518.165628,1.299904517,3.297739155,9961.124182,15584.06855,1.85747788,4.712251905,7755.980367,10191.01255,1.513272869,3.839035198,5709.374287,5656.874909,1.138058486,2.887150542,0.0,0.0,0.0,0.0,8759.85124,12664.67773,1.673935147,4.246620737,
21-06-2021 11.00,6658.327878,7591.863615,1.306225569,3.313775087,9965.620038,15595.69349,1.858400587,4.714592727,7770.506783,10225.29941,1.51601378,3.845988638,5707.820594,5653.636412,1.13788407,2.886708065,0.0,0.0,0.0,0.0,8757.003654,12657.33763,1.673650192,4.245897832,
21-06-2021 12.00,6657.958655,7568.329372,1.301925672,3.302866642,9965.482775,15548.2788,1.852466368,4.699538156,7784.689535,10227.69623,1.51346506,3.839522768,5708.551853,5638.441348,1.13436683,2.877785147,0.0,0.0,0.0,0.0,8768.031343,12647.19503,1.67014054,4.236994166,
21-06-2021 13.00,6630.108329,7523.194702,1.298664879,3.294594307,9961.085234,15565.85419,1.854215877,4.703976501,7789.744492,10259.79623,1.516433888,3.847054414,5709.37011,5651.97026,1.136090657,2.88215834,0.0,0.0,0.0,0.0,8767.225745,12670.1959,1.672396495,4.242717318,
21-06-2021 14.00,6639.600449,7535.577835,1.298535836,3.294266937,9961.769412,15548.77978,1.851604788,4.697352406,7789.039499,10246.14618,1.514081395,3.841086354,5707.716335,5642.30767,1.134108269,2.877129201,0.0,0.0,0.0,0.0,8784.555529,12698.5367,1.672710699,4.243514425,
21-06-2021 15.00,6668.004171,7622.812393,1.307167257,3.316164066,9964.704139,15605.38124,1.856924344,4.710847635,7774.844993,10245.21624,1.515607073,3.84495686,5710.158192,5666.253524,1.137617665,2.886032218,0.0,0.0,0.0,0.0,8778.976973,12725.43201,1.67628781,4.25258923,
21-06-2021 16.00,6659.263471,7580.693634,1.3029664,3.305506872,9968.122998,15572.13771,1.853938694,4.703273313,7791.654523,10256.30162,1.515670835,3.845118617,5704.768869,5637.817241,1.134308599,2.87763742,0.0,0.0,0.0,0.0,8783.536576,12700.90097,1.6737688,4.246198731,
21-06-2021 17.00,6660.027498,7592.597876,1.305220913,3.311226368,9956.045466,15563.11881,1.855215087,4.706511405,7780.241183,10243.41502,1.516155621,3.846348476,5707.821463,5651.390055,1.136739401,2.883804145,0.0,0.0,0.0,0.0,8783.011938,12717.15697,1.676382939,4.252830563,
21-06-2021 18.00,6644.354148,7535.637001,1.298566798,3.294345484,9968.587604,15548.8756,1.851660707,4.697494268,7780.881951,10214.39792,1.511860294,3.835451624,5710.879197,5640.564527,1.134040969,2.876958468,0.0,0.0,0.0,0.0,8787.088427,12689.31623,1.672112058,4.241995726,
21-06-2021 19.00,6647.953341,7555.91884,1.302086758,3.303275301,9966.756844,15572.07474,1.855579935,4.707436992,7761.351886,10185.61246,1.511859187,3.835448816,5718.304908,5664.45347,1.138002007,2.88700726,0.0,0.0,0.0,0.0,8777.454207,12687.11518,1.674293058,4.247528725,
21-06-2021 20.00,6648.857013,7561.173808,1.302070148,3.303233163,9965.513646,15572.67143,1.854963188,4.70587236,7772.865159,10216.33277,1.513556409,3.839754511,5720.335699,5671.613944,1.138332036,2.887844512,0.0,0.0,0.0,0.0,8780.579152,12698.49177,1.674355726,4.247687707,
21-06-2021 21.00,6651.599616,7566.555397,1.301790354,3.302523352,9973.50964,15589.73669,1.854901871,4.705716805,7769.576408,10206.61014,1.511973761,3.835739478,5725.85476,5682.451162,1.138701822,2.888782627,0.0,0.0,0.0,0.0,8777.015816,12686.76433,1.672631634,4.243313844,
21-06-2021 22.00,6658.874084,7568.975173,1.301083628,3.300730454,9965.388024,15541.31909,1.850788302,4.695281055,7767.93027,10184.48003,1.509284355,3.828916702,5722.774461,5665.853306,1.136307118,2.882707482,0.0,0.0,0.0,0.0,8767.660128,12641.01662,1.668517596,4.232876905,
21-06-2021 23.00,6693.376446,7661.751795,1.310646092,3.324989552,9973.272211,15598.61376,1.856756639,4.710422182,7789.647096,10259.71907,1.516882837,3.848193356,5722.444872,5677.877807,1.139070506,2.889717945,0.0,0.0,0.0,0.0,8740.917594,12602.79297,1.668347138,4.232444468,
22-06-2021 0.00,6674.067406,7611.412011,1.306015225,3.313241465,9970.653574,15576.56181,1.854868575,4.705632335,7770.409,10203.24817,1.512249484,3.836438963,5726.061172,5679.00999,1.138838455,2.889129253,0.0,0.0,0.0,0.0,8749.633864,12611.78132,1.66839192,4.232558076,
22-06-2021 1.00,6710.812301,7704.160637,1.314245916,3.334121977,9980.013859,15623.9678,1.85836484,4.71450204,7784.01379,10251.22108,1.516389025,3.846940599,5733.863953,5704.084312,1.14174327,2.896498502,0.0,0.0,0.0,0.0,8746.663416,12623.34136,1.669833079,4.236214165,
22-06-2021 2.00,6700.405991,7691.112787,1.313679706,3.332685554,9981.692168,15647.71273,1.860511915,4.719948974,7779.148104,10252.33205,1.517015822,3.848530728,5731.804031,5707.289238,1.142445537,2.898280091,0.0,0.0,0.0,0.0,8762.900639,12679.69006,1.674124057,4.247099984,
22-06-2021 3.00,6723.189948,7739.510848,1.317978905,3.343592229,9992.195651,15673.15236,1.862426582,4.724806309,7789.873045,10275.94263,1.519106736,3.853835186,5731.101432,5704.358246,1.142421128,2.898218167,0.0,0.0,0.0,0.0,8752.56731,12651.53508,1.672662666,4.243392568,
22-06-2021 4.00,6713.96216,7700.473513,1.313942163,3.333351382,9987.798453,15627.08327,1.858695833,4.71534174,7792.756245,10259.40738,1.517097809,3.848738721,5732.028303,5691.753473,1.14051255,2.893376278,0.0,0.0,0.0,0.0,8744.662816,12602.28982,1.668460322,4.232731607,
22-06-2021 5.00,6738.149367,7760.488074,1.31936775,3.347115602,9972.967362,15601.29147,1.857811778,4.713098973,7791.426413,10265.05476,1.51800618,3.851043176,5737.438214,5707.620086,1.142397358,2.898157863,0.0,0.0,0.0,0.0,8755.635485,12640.50562,1.671528828,4.240516125,
22-06-2021 6.00,6733.642399,7768.866536,1.319403736,3.347206894,9982.110749,15653.47107,1.859854177,4.718280353,7804.063589,10316.55509,1.521000865,3.858640418,5738.8836,5725.222092,1.143548462,2.901078111,0.0,0.0,0.0,0.0,8775.964266,12717.80831,1.67573979,4.251198953,
22-06-2021 7.00,6738.862882,7759.859401,1.317316972,3.341912966,9987.957509,15628.40004,1.856416671,4.709559715,7791.820731,10260.62573,1.515406644,3.84444839,5734.299575,5700.703214,1.140056792,2.892220063,0.0,0.0,0.0,0.0,8764.133355,12655.10518,1.669963516,4.236545073,
22-06-2021 8.00,6747.167147,7779.097313,1.318093686,3.343883417,9995.588741,15646.66691,1.856321251,4.709317642,8040.568047,10858.65731,1.557573261,3.95142125,5734.360757,5701.668979,1.139425007,2.89061728,0.0,0.0,0.0,0.0,8756.658574,12635.83239,1.667672428,4.230732791,
22-06-2021 9.00,6869.685737,8053.840593,1.341425043,3.403072942,9991.762047,15645.43339,1.857463399,4.712215166,8036.427803,10853.56116,1.558145262,3.952872364,5737.06363,5709.073335,1.14085092,2.894234691,0.0,0.0,0.0,0.0,8751.108215,12627.54801,1.668121973,4.231873245,
22-06-2021 10.00,6875.170153,8063.714712,1.3407996,3.40148625,9987.758208,15625.00978,1.854177307,4.703878652,8030.229011,10833.31057,1.554980444,3.944843509,5742.73968,5719.460938,1.140537011,2.893438334,0.0,0.0,0.0,0.0,8746.290393,12609.4514,1.665147053,4.224326144,
22-06-2021 11.00,6886.156959,8095.563086,1.346392243,3.415674275,9995.549663,15667.1,1.860643999,4.720284059,8036.315576,10860.92989,1.560352778,3.958472632,5737.06285,5711.76809,1.142359335,2.898061404,0.0,0.0,0.0,0.0,8737.685855,12602.36569,1.668351365,4.232455193,
22-06-2021 12.00,6867.419999,8042.219458,1.341157823,3.40239503,9987.90564,15624.82103,1.856939697,4.710886582,8019.359981,10804.33065,1.555310535,3.945680921,5735.753794,5700.793078,1.140498483,2.893340591,0.0,0.0,0.0,0.0,8735.697058,12579.04269,1.665699766,4.225728328,
22-06-2021 13.00,6839.753032,7973.836587,1.334589435,3.385731628,9983.16426,15598.05858,1.854046244,4.703546156,8006.881267,10764.77751,1.551291233,3.935484317,5741.340464,5707.707079,1.140311257,2.892865616,0.0,0.0,0.0,0.0,8739.440767,12577.49546,1.664333173,4.222261406,
22-06-2021 14.00,6819.832323,7963.731326,1.334395434,3.385239465,9985.854482,15664.35225,1.858813874,4.715641199,8032.607071,10869.96977,1.559467169,3.95622592,5740.002498,5730.811138,1.1430887,2.899911736,0.0,0.0,0.0,0.0,8745.546809,12643.5124,1.669405649,4.235129814,
22-06-2021 15.00,6848.23535,8004.353453,1.337703084,3.393630672,9989.007811,15635.0483,1.857019779,4.711089743,8038.450561,10856.29148,1.55852753,3.953842142,5738.317776,5710.345167,1.141124467,2.894928656,0.0,0.0,0.0,0.0,8769.173561,12670.30867,1.671195939,4.239671616,
22-06-2021 16.00,6833.05205,8005.743013,1.338481703,3.395605957,9989.828107,15698.5441,1.861764047,4.72312552,8048.254568,10924.99942,1.564248592,3.968355954,5739.266794,5738.676185,1.144441154,2.903342788,0.0,0.0,0.0,0.0,8774.085877,12734.80515,1.676225396,4.252430891,
22-06-2021 17.00,6855.91355,8057.7864,1.342177437,3.404981696,0.0,0.0,0.0,0.0,8049.410488,10928.39471,1.563855613,3.967359003,5740.037044,5741.392707,1.144237764,2.902826805,0.0,0.0,0.0,0.0,8782.611917,12757.23216,1.67705407,4.254533159,
